ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
GO:1904645	response to amyloid-beta	14/1875	53/18870	0.000503289060819806	0.00595680794853878	0.0044772295267152	CASP4/ATP1A3/CACNA1A/FCGR2B/ICAM1/TREM2/CACNA1B/MMP9/CACNA2D1/RAMP3/VCAM1/NGFR/CHRNA7/GRM5	14
GO:0048813	dendrite morphogenesis	27/1875	139/18870	0.000508029086749642	0.00600043483582098	0.00451002017391853	DNM3/CUX2/MAP2/RAP2A/SLITRK5/CDK5R1/EPHB1/DSCAM/ADGRB3/HECW1/IL1RAPL1/MAPK8IP2/CHRNB2/ELAVL4/LRP4/PAK3/DCDC2/ABI3/ARHGAP44/PHACTR1/SHANK1/ARC/SEMA3A/NR2E1/PPFIA2/CHRNA7/SULT4A1	27
GO:0042476	odontogenesis	26/1875	132/18870	0.000512240907721736	0.00603765525395413	0.00453799561924127	TNFRSF11B/BMP2/TGFB2/FAM20C/AQP5/SMPD3/NECTIN1/OSR2/TCIRG1/AQP1/COL1A2/LRP4/TNC/SERPINE1/COL1A1/FAM20A/PDGFRA/LAMB1/PITX2/ASPN/PHEX/PRKCB/HAND2/NGFR/ADM/MSX2	26
GO:0019058	viral life cycle	51/1875	321/18870	0.000513936972555017	0.00604513054701594	0.00454361416580284	APOBEC3F/PLSCR1/APOBEC3G/APOBEC3D/LTF/TNFRSF14/NECTIN1/PTX3/F11R/LGALS1/BST2/APOBEC3C/ITGA5/CLEC5A/CIITA/HMGA2/CD74/CXCR6/ISG20/MX1/IFITM3/CCL5/IFIH1/HLA-DRB1/SLAMF1/CAV2/HTR2A/OAS2/SLC52A1/DPP4/TRIM6/CCR5/CD80/VAMP8/ITGA2/ITGB7/OAS1/ISG15/EPHA2/ICAM1/ITGB3/OASL/LRRC15/BTBD17/LAMP3/RSAD2/MRC1/CAV1/APOBEC3B/CCL2/TOP2A	51
GO:0050792	regulation of viral process	31/1875	168/18870	0.000518671607030812	0.00606385567480923	0.00455768826316705	APOBEC3F/PLSCR1/APOBEC3G/APOBEC3D/LTF/PTX3/LGALS1/BST2/APOBEC3C/CIITA/HMGA2/CD74/ISG20/MX1/IFITM3/CCL5/IFIH1/HLA-DRB1/OAS2/TRIM6/OAS1/ISG15/OASL/MDFIC/LRRC15/BTBD17/LAMP3/RSAD2/APOBEC3B/ZFP36/TOP2A	31
GO:0016554	cytidine to uridine editing	6/1875	12/18870	0.000519789490480749	0.00606385567480923	0.00455768826316705	APOBEC3F/APOBEC3G/APOBEC3D/APOBEC3C/RBM47/APOBEC3B	6
GO:0033605	positive regulation of catecholamine secretion	6/1875	12/18870	0.000519789490480749	0.00606385567480923	0.00455768826316705	KCNB1/CHRNB2/GDNF/OPRK1/SYT1/VIP	6
GO:0070672	response to interleukin-15	6/1875	12/18870	0.000519789490480749	0.00606385567480923	0.00455768826316705	PLCB1/IL2RG/IL15/STAT5A/IL2RB/JAK3	6
GO:0001657	ureteric bud development	21/1875	98/18870	0.000541970928105342	0.00630969426115278	0.00474246436927826	BMP2/NOG/FOXJ1/SOX8/HOXD11/GATA3/NPNT/SPRY1/BASP1/HOXB7/HS3ST3B1/GDNF/GREB1L/EYA1/SDC1/WT1/HOXA11/SDC4/CRLF1/CALB1/RET	21
GO:0021700	developmental maturation	52/1875	330/18870	0.000554788285434467	0.00640871699122326	0.00481689139373794	ATP6V1G2/BMP2/TGFB2/FERMT1/HOXA5/FOXJ1/FAM20C/KCNIP2/RAB32/CDK5R1/KCNB1/ACTL6B/SOX8/LTF/ANG/GATA3/ADGRB3/UNC13A/SEZ6L/NRXN1/IL15/SRRM4/RAB38/SYP/CDC20/NTN4/CDK5R2/STXBP1/SHANK1/C3/ADAMTS7/TFCP2L1/CNTNAP2/ROPN1L/HOXB13/CLEC7A/CEBPA/TYMS/C1QL1/C1QA/SEZ6L2/PTPRN/RAB3A/KIF14/RET/HES5/UNC13C/NEURL1/FGFR3/MSX2/NEUROD2/NEFL	52
GO:0006801	superoxide metabolic process	17/1875	72/18870	0.000556105075296732	0.00640871699122326	0.00481689139373794	MAPT/SLC1A1/SOD2/SOD3/FBLN5/NCF1/NOX4/CYBA/BST1/NCF1B/ITGB2/NCF1C/TYROBP/CLEC7A/F2RL1/H19/ACP5	17
GO:0043954	cellular component maintenance	17/1875	72/18870	0.000556105075296732	0.00640871699122326	0.00481689139373794	CBLN1/SHANK2/OPHN1/CAMSAP3/ZNF804A/ADGRB3/BSN/CBLN2/SHANK1/FCGR2B/ITGB3/TREM2/ERC2/C1QL1/GRIN2B/RAB3A/F2RL1	17
GO:0070527	platelet aggregation	17/1875	72/18870	0.000556105075296732	0.00640871699122326	0.00481689139373794	PDPN/CLIC1/MYL12A/EMILIN1/HSPB1/F11R/FLNA/EMILIN2/CEACAM1/STXBP1/FERMT3/ITGB3/PDGFRA/ADAMTS18/IL6/MMRN1/PDIA2	17
GO:0071260	cellular response to mechanical stimulus	17/1875	72/18870	0.000556105075296732	0.00640871699122326	0.00481689139373794	CASP8/PDE2A/F11R/LTBR/TNFRSF1A/TNFSF14/CASP1/AQP1/IRF1/MYD88/COL1A1/GADD45A/ITGA2/ITGB3/PTGER4/TLR8/KCNK4	17
GO:0070252	actin-mediated cell contraction	22/1875	105/18870	0.000560693955507508	0.00644854684586716	0.00484682813213826	PDPN/FGF12/FLNA/GJC1/SCN3B/DSG2/FGF13/GATA4/SCN1A/CTNNA3/SGCD/KCNE4/MYH7/CACNA2D1/KCNJ3/SCN2B/MYH6/CAV1/KCNE5/STC1/RYR2/TNNT2	22
GO:0099590	neurotransmitter receptor internalization	10/1875	31/18870	0.000573298930546788	0.00658022341048964	0.00494579828665682	DNM3/CACNG2/OPHN1/ITGB3/CACNG4/SNAP25/ARC/CACNG8/CACNG3/CALY	10
GO:2001044	regulation of integrin-mediated signaling pathway	8/1875	21/18870	0.00058153587667939	0.00666133550490094	0.00500676339871168	TIMP1/LAMB2/SLC2A10/LAMC1/FLNA/LAMA2/BST1/LAMB1	8
GO:0051051	negative regulation of transport	69/1875	469/18870	0.000583938958022093	0.00667543069883489	0.00501735756575737	ANXA1/GABBR1/ANXA2/FERMT1/FABP5/PID1/SP100/PLSCR1/SFRP4/ABCC8/KCNB1/LRRTM2/STX1B/HECW1/TNFRSF1A/IL1RAPL1/LGALS3/ASIC1/PRKCE/ENPP1/KCNJ11/DERL3/HRH3/CD74/CHGA/APOC2/IL13RA2/LIF/HTR2A/CEACAM1/CRHR1/PRKG2/ANGPT1/TSPO/MAOB/CD300LF/UCP2/VAMP8/HAMP/LRRTM1/FCGR2B/ITGB3/CABP1/SPI1/BEST3/TLR2/STXBP6/CCR2/PDE8B/TCAF2/KCNE4/MDFIC/LILRB1/PRKCB/MMP9/SYT4/RSAD2/NECAB2/SH3GL3/CAV1/F2RL1/KCNE5/ACVR1C/STC1/PTGER3/PACSIN1/OPRK1/VSNL1/VIP	69
GO:0036293	response to decreased oxygen levels	50/1875	315/18870	0.000592514786906977	0.00675989315002289	0.00508084085808852	BMP2/TGFB2/VASN/SLC1A1/CHRNA4/MMP14/SOD2/SLC8A3/KCNK3/PLAU/ANG/PLAT/ACAA2/PRKCE/AGTRAP/CHRNB2/KCNJ11/PDLIM1/AQP1/SOD3/POSTN/ASCL2/TWIST1/LIF/HSPG2/DPP4/AJUBA/UCP2/KCNMB1/ITGA2/CYP1A1/F7/TLR2/TREM2/LOXL2/CCNA2/CD24/SCN2A/SOX4/STC2/VCAM1/CAV1/ANGPT2/ADM/CHRNA7/BRIP1/STC1/NDNF/RYR2/NGB	50
GO:0001913	T cell mediated cytotoxicity	15/1875	60/18870	0.000608546910491983	0.00692891512286172	0.00520788040242087	HFE/HLA-DRA/ULBP3/HLA-DRB1/HLA-B/MR1/CEACAM1/PRF1/RIPK3/ULBP1/MICB/CTSC/FCGR2B/LILRB1/PTPRC	15
GO:0030195	negative regulation of blood coagulation	13/1875	48/18870	0.000610177195947577	0.00693327420320423	0.00521115675502236	ANXA2/SERPING1/PLAU/PLAT/PDGFA/PLAUR/SERPINE1/CEACAM1/PROC/FAP/PDGFRA/ADAMTS18/TFPI	13
GO:0051961	negative regulation of nervous system development	29/1875	155/18870	0.000612386525399286	0.00693327420320423	0.00521115675502236	CBLN1/SEMA4G/NOG/MAP2/ABCC8/SEMA6B/TNR/SLIT1/DUSP10/DLL3/FGF13/LRP4/ASCL2/SPP1/TSPO/RTN4R/MCF2/BRINP1/TLR2/TREM2/SYT4/SEMA3D/SEMA3A/DCC/NR2E1/IL6/HES5/FSTL4/SEMA3E	29
GO:0021536	diencephalon development	18/1875	79/18870	0.000612583334658655	0.00693327420320423	0.00521115675502236	BMP2/NOG/OTP/CHRNB2/OLIG2/OTX1/CNTNAP2/KCNC1/PITX1/PRDM13/PITX2/GLI1/KCNC2/SOX3/LHX3/NR0B1/SEMA3E/NDNF	18
GO:0050805	negative regulation of synaptic transmission	14/1875	54/18870	0.00061812300282166	0.00696826585161131	0.00523745702234507	CBLN1/GABBR1/MAPT/SHANK2/SORCS3/KCNB1/TNR/GRIK2/GRID2IP/HTR2A/GRID2/STXBP1/GRIA1/ARC	14
GO:0098703	calcium ion import across plasma membrane	14/1875	54/18870	0.00061812300282166	0.00696826585161131	0.00523745702234507	NALF1/SLC8A3/SCN3A/SLC8A2/CACNA1A/SCN1A/CACNA1I/CACNA1B/SCN2A/CACNA2D1/SCN8A/RAMP3/CACNA1E/SCN9A	14
GO:0072163	mesonephric epithelium development	21/1875	99/18870	0.000624585816517766	0.00701334724543519	0.00527134089929351	BMP2/NOG/FOXJ1/SOX8/HOXD11/GATA3/NPNT/SPRY1/BASP1/HOXB7/HS3ST3B1/GDNF/GREB1L/EYA1/SDC1/WT1/HOXA11/SDC4/CRLF1/CALB1/RET	21
GO:0072164	mesonephric tubule development	21/1875	99/18870	0.000624585816517766	0.00701334724543519	0.00527134089929351	BMP2/NOG/FOXJ1/SOX8/HOXD11/GATA3/NPNT/SPRY1/BASP1/HOXB7/HS3ST3B1/GDNF/GREB1L/EYA1/SDC1/WT1/HOXA11/SDC4/CRLF1/CALB1/RET	21
GO:0090087	regulation of peptide transport	35/1875	200/18870	0.000654021379938221	0.00732941676375648	0.00550890366649164	GABBR1/PLCB1/ABCC8/KCNB1/BRSK2/F2RL2/HFE/PRKCE/KCNJ11/TCIRG1/ADCY5/CD74/RAPGEF4/CCL5/CHGA/HLA-DRB1/GCK/G6PC2/NEUROD1/SSTR5/GPR27/UCP2/ALOX5/PDE8B/HTR2C/CA2/SNAP25/PRKCB/SOX4/F2RL1/IL6/ACVR1C/S100A8/TFAP2B/VSNL1	35
GO:0044409	entry into host	30/1875	163/18870	0.000661224221269852	0.00739557856913412	0.00555863190872081	PLSCR1/FUCA2/TNFRSF14/NECTIN1/PTX3/F11R/LGALS1/ITGA5/CLEC5A/CIITA/CD74/IFITM3/HLA-DRB1/SLAMF1/CAV2/HTR2A/SLC52A1/DPP4/TRIM6/CCR5/CD80/VAMP8/ITGA2/ITGB7/EPHA2/ICAM1/ITGB3/LRRC15/MRC1/CAV1	30
GO:0097305	response to alcohol	42/1875	254/18870	0.00068177800648522	0.00760062335922738	0.00571274676292387	GABBR1/CASP8/SOD2/GNAI1/PRKCE/CHRNB2/GRIN3A/ADCY5/FBP1/TNC/MYD88/CRHR1/GRIN1/AKR1C3/CCR5/TSPO/MAOB/CARD9/KCNMB1/P2RY6/GRAMD1B/F7/FOSL1/SCNN1B/PTGER4/TACR1/GLRA1/PTGER2/TYMS/GRIN2B/PRKCB/PTPRC/RAD51/VCAM1/KCNC2/CHRNA7/RGS7/ADCYAP1R1/S100A8/PTGFR/OPRK1/NEFL	42
GO:0046718	viral entry into host cell	29/1875	156/18870	0.000682227039621499	0.00760062335922738	0.00571274676292387	PLSCR1/TNFRSF14/NECTIN1/PTX3/F11R/LGALS1/ITGA5/CLEC5A/CIITA/CD74/IFITM3/HLA-DRB1/SLAMF1/CAV2/HTR2A/SLC52A1/DPP4/TRIM6/CCR5/CD80/VAMP8/ITGA2/ITGB7/EPHA2/ICAM1/ITGB3/LRRC15/MRC1/CAV1	29
GO:0060326	cell chemotaxis	51/1875	325/18870	0.000686807311954653	0.00763670708390203	0.00573986785175918	ANXA1/TGFB2/HSD3B7/VAV3/SWAP70/LOX/EPHB1/HSPB1/TNFAIP6/RARRES2/CXCR3/TNFSF14/SAA1/LGALS3/CXCL10/CD74/CXCR6/CCL5/CHGA/RAC2/SERPINE1/SLAMF1/TREM1/DPEP1/CXCL9/CXCL11/ADGRE2/DPP4/FCER1G/CCR5/BST1/HGF/F7/ITGB2/PDGFD/EPHA2/SPI1/THBS4/ALOX5/CCR2/SLAMF8/PDGFRA/KLRK1/VCAM1/F2RL1/IL6/S100A9/CCL2/S100A8/CXCL14/MET	51
GO:1902099	regulation of metaphase/anaphase transition of cell cycle	20/1875	93/18870	0.00069286883601103	0.00768908827175593	0.00577923836746658	BCL7A/ACTL6B/NEK6/MAP3K20/CCNB1/CDC20/CDCA8/CENPE/CDC6/DLGAP5/NDC80/CENPF/BUB1/ESPL1/BIRC5/SPC24/UBE2C/AURKB/BUB1B/TTK	20
GO:0006956	complement activation	16/1875	67/18870	0.000700489166096711	0.00771351029514232	0.00579759434018758	SERPING1/C1RL/C1R/C1S/CFI/CFH/C2/CFB/NCR3LG1/C3/TREM2/C1QB/COLEC11/C1QA/C4A/C6	16
GO:0009620	response to fungus	16/1875	67/18870	0.000700489166096711	0.00771351029514232	0.00579759434018758	LTF/PTX3/RARRES2/CHGA/GNLY/PLA2G5/MYD88/SPON2/CARD9/HAMP/ZBP1/SCIMP/SPI1/CLEC7A/S100A9/S100A8	16
GO:0048645	animal organ formation	16/1875	67/18870	0.000700489166096711	0.00771351029514232	0.00579759434018758	BMP2/NOG/HOXA3/RDH10/SPRY1/HOXC11/GDNF/NKX3-2/EYA1/WT1/GATA5/FOLR1/HOXA11/HAND2/SULF1/TBR1	16
GO:0060760	positive regulation of response to cytokine stimulus	16/1875	67/18870	0.000700489166096711	0.00771351029514232	0.00579759434018758	CASP4/PARP9/CASP1/GFI1/CD74/TICAM2/RBM47/IFIH1/IRF7/IL7/NLRC5/TRIM6/CD300LF/ZBP1/TLR2/TREM2	16
GO:0071219	cellular response to molecule of bacterial origin	40/1875	239/18870	0.000708862646494885	0.00779064680790614	0.00585557134322639	CARD16/VIM/LTF/PTPN22/GBP5/PDCD1LG2/PRKCE/CXCL10/CASP1/GFI1/TICAM2/SERPINE1/MYD88/CXCL9/CXCL11/CD6/CCR5/TSPO/CD80/SPON2/GBP3/LILRA2/SCIMP/FCGR2B/SPI1/TLR2/TREM2/KMO/CD180/HAVCR2/LY96/KLRK1/LILRB1/MMP9/GBP2/MRC1/IL6/ZFP36/CCL2/OPRK1	40
GO:0006941	striated muscle contraction	33/1875	186/18870	0.000718466909853972	0.00786583099576666	0.00591208094849473	STAC/MYBPH/SLC8A3/FGF12/FLNA/PGAM2/CHRNA1/GJC1/SCN3B/DSG2/FGF13/CHGA/NPPA/TNNI2/GATA4/NKX2-5/TNNT1/SCN1A/CTNNA3/ATP8A2/RYR3/SGCD/KCNE4/MYH7/CACNA2D1/KCNJ3/SCN2B/MYH6/CAV1/KCNE5/STC1/RYR2/TNNT2	33
GO:0032872	regulation of stress-activated MAPK cascade	33/1875	186/18870	0.000718466909853972	0.00786583099576666	0.00591208094849473	BMP2/TGFB2/WNT7B/PLCB1/RAP2A/EPHB1/PTPN22/LTBR/GRIK2/MAPK8IP2/ULK4/DUSP10/NCF1/SLAMF1/NPPA/MYD88/GADD45A/TNFRSF19/CARD9/HGF/SCIMP/FCGR2B/SPI1/TREM2/MDFIC/HAND2/WNT16/SEMA3A/F2RL1/FOXM1/MARVELD3/PBK/OPRK1	33
GO:0045471	response to ethanol	24/1875	121/18870	0.000743977462130439	0.00812948885203184	0.00611025029510099	GABBR1/CASP8/SOD2/PRKCE/CHRNB2/GRIN3A/TNC/MYD88/CRHR1/GRIN1/MAOB/KCNMB1/TACR1/GLRA1/TYMS/GRIN2B/PRKCB/VCAM1/KCNC2/CHRNA7/RGS7/ADCYAP1R1/S100A8/OPRK1	24
GO:0098877	neurotransmitter receptor transport to plasma membrane	7/1875	17/18870	0.000748669746146197	0.00815593672492674	0.0061301289278296	SLC1A1/STX1B/GRIP1/CPLX1/ARHGAP44/SNAP25/GRIP2	7
GO:0071772	response to BMP	32/1875	179/18870	0.000750695739304692	0.00815593672492674	0.0061301289278296	FSTL1/BMP2/NOG/TMEM100/SFRP4/ARK2C/RGMB/SMPD3/TNFAIP6/GATA3/HFE/VSTM2A/HTRA3/CRB2/SFRP2/GATA4/FSTL5/SMAD9/ADAMTS7/VWC2/GDF5/VWC2L/SPINT1/ETV2/GATA5/PCSK6/HES5/TFAP2B/CCN1/MSX2/SULF1/FSTL4	32
GO:0071773	cellular response to BMP stimulus	32/1875	179/18870	0.000750695739304692	0.00815593672492674	0.0061301289278296	FSTL1/BMP2/NOG/TMEM100/SFRP4/ARK2C/RGMB/SMPD3/TNFAIP6/GATA3/HFE/VSTM2A/HTRA3/CRB2/SFRP2/GATA4/FSTL5/SMAD9/ADAMTS7/VWC2/GDF5/VWC2L/SPINT1/ETV2/GATA5/PCSK6/HES5/TFAP2B/CCN1/MSX2/SULF1/FSTL4	32
GO:0042269	regulation of natural killer cell mediated cytotoxicity	13/1875	49/18870	0.00075594573477077	0.00818174727766158	0.00614952854081084	KLRC3/KLRC4/KLRC2/SH2D1A/HLA-B/KLRB1/CEACAM1/SLAMF6/PIK3R6/CD226/HAVCR2/KLRK1/LILRB1	13
GO:1900047	negative regulation of hemostasis	13/1875	49/18870	0.00075594573477077	0.00818174727766158	0.00614952854081084	ANXA2/SERPING1/PLAU/PLAT/PDGFA/PLAUR/SERPINE1/CEACAM1/PROC/FAP/PDGFRA/ADAMTS18/TFPI	13
GO:0060292	long-term synaptic depression	10/1875	32/18870	0.000760343615476693	0.00819817462672123	0.00616187559193133	CBLN1/MAPT/SHANK2/SORCS3/KCNB1/GRID2IP/GRID2/STXBP1/GRIA1/ARC	10
GO:2000463	positive regulation of excitatory postsynaptic potential	10/1875	32/18870	0.000760343615476693	0.00819817462672123	0.00616187559193133	CUX2/RIMS2/STX1B/NRXN1/GRIN1/SHANK1/NETO1/RIMS1/GRIN2B/CHRNA7	10
GO:0048708	astrocyte differentiation	19/1875	87/18870	0.000764788459345364	0.00823051171843697	0.00618618065314676	BMP2/MAPT/NOG/CLCF1/LAMB2/VIM/SOX8/LIF/EOMES/ROR2/DLL1/TREM2/ROR1/C1QA/NR2E1/IL6/S100A9/HES5/S100A8	19
GO:0046637	regulation of alpha-beta T cell differentiation	17/1875	74/18870	0.000777417069290925	0.00833490654514733	0.00626464542901697	ANXA1/SOCS1/GATA3/IL2RG/ZNF683/ASCL2/HLA-DRA/ZAP70/HLA-DRB1/BATF/RUNX1/CD80/IL18/SASH3/RUNX3/JAK3/LILRB4	17
GO:1905818	regulation of chromosome separation	17/1875	74/18870	0.000777417069290925	0.00833490654514733	0.00626464542901697	PLSCR1/SMC4/CCNB1/CDC20/CDCA8/DLGAP5/NDC80/CENPF/BUB1/ESPL1/BIRC5/NCAPG/SPC24/UBE2C/AURKB/BUB1B/TTK	17
GO:0051048	negative regulation of secretion	31/1875	172/18870	0.00078249693575657	0.00837359972793638	0.00629372782716751	ANXA1/GABBR1/ABCC8/KCNB1/TNFRSF1A/IL1RAPL1/ASIC1/KCNJ11/HRH3/CD74/CHGA/IL13RA2/LIF/CEACAM1/TSPO/MAOB/UCP2/VAMP8/FCGR2B/SPI1/STXBP6/CCR2/PDE8B/LILRB1/SYT4/RSAD2/F2RL1/ACVR1C/PTGER3/OPRK1/VSNL1	31
GO:0006936	muscle contraction	54/1875	351/18870	0.000784350118775662	0.00837768335120045	0.00629679714194345	STAC/KCNIP2/MYBPH/SLC8A3/SSTR2/FGF12/NPNT/FLNA/PGAM2/CHRNA1/CHRNB2/PLCE1/GJC1/SCN3B/SULF2/DSG2/FGF13/CHGA/NPPA/TNNI2/MYOF/GATA4/HTR2A/NKX2-5/GDNF/TNNT1/SCN1A/CTNNA3/ITGA2/NMUR2/ATP8A2/SCNN1B/BDKRB2/RYR3/TACR1/SGCD/GLRA1/KCNJ12/KCNE4/MYH7/CACNA2D1/GRIP2/KCNJ3/SCN2B/MYH6/CAV1/KCNB2/DES/KCNE5/STC1/PTGER3/SULF1/RYR2/TNNT2	54
GO:0070482	response to oxygen levels	53/1875	343/18870	0.000787697781875678	0.00839768440490307	0.00631183024507123	PDPN/BMP2/TGFB2/VASN/SLC1A1/CHRNA4/MMP14/SOD2/SLC8A3/KCNK3/PLAU/ANG/PLAT/ACAA2/PRKCE/AGTRAP/CHRNB2/KCNJ11/PDLIM1/AQP1/SOD3/POSTN/ASCL2/TWIST1/LIF/MYOD1/COL1A1/HSPG2/DPP4/AJUBA/UCP2/KCNMB1/ITGA2/CYP1A1/F7/TLR2/TREM2/LOXL2/CCNA2/CD24/SCN2A/SOX4/STC2/VCAM1/CAV1/ANGPT2/ADM/CHRNA7/BRIP1/STC1/NDNF/RYR2/NGB	53
GO:0060485	mesenchyme development	51/1875	327/18870	0.000791285470875005	0.00842016483306805	0.0063287268846176	PDPN/BMP2/SEMA4G/TGFB2/VASN/NOG/HOXA5/TMEM100/TEAD2/SEMA6B/S100A4/SOX8/RDH10/GATA3/FLNA/SPRY1/HMGA2/BASP1/DLL3/CRB2/SFRP2/TWIST1/GATA4/NKX2-5/COL1A1/GDNF/EOMES/SNAI1/HGF/WT1/LOXL2/FGF9/GATA5/PITX2/FOLR1/OLFM1/SOX4/WWTR1/HAND2/WNT16/SEMA3D/AMH/SEMA3A/FAM83D/IL6/RET/RBM24/APLNR/MSX2/SEMA3E/ACTG2	51
GO:0000819	sister chromatid segregation	38/1875	225/18870	0.000797288133958179	0.00846821146758193	0.00636483948260015	BCL7A/PSRC1/ANKRD53/ACTL6B/SMC4/FLNA/NEK6/MAP3K20/CCNB1/KIF18A/CDC20/CHEK2/CDCA8/TACC3/KIF2C/CENPE/KIF4A/KIF23/CDC6/DLGAP5/CENPK/NDC80/KIF14/CENPF/BUB1/ESPL1/MYBL2/TPX2/BIRC5/NCAPG/SPC24/NEK2/NUSAP1/UBE2C/AURKB/BUB1B/TTK/TOP2A	38
GO:0002708	positive regulation of lymphocyte mediated immunity	25/1875	129/18870	0.00083266324514506	0.00881106292678592	0.00662253197322377	CLCF1/KLRC3/GATA3/HFE/KLRC4/KLRC2/SH2D1A/HLA-DRA/ULBP3/HLA-DRB1/SLAMF1/HLA-B/MR1/SLAMF6/ULBP1/C3/MICB/IL18/SASH3/CD226/TREM2/KLRK1/PTPRC/RSAD2/IL6	25
GO:1990266	neutrophil migration	25/1875	129/18870	0.00083266324514506	0.00881106292678592	0.00662253197322377	TGFB2/VAV3/TNFAIP6/SAA1/LGALS3/CXCL10/CD74/CCL5/RAC2/TREM1/MYD88/DPEP1/CXCL9/CXCL11/DPP4/FCER1G/BST1/ITGB2/THBS4/XG/SLAMF8/MCOLN2/S100A9/CCL2/S100A8	25
GO:0072234	metanephric nephron tubule development	8/1875	22/18870	0.00083477341439244	0.00881700379988156	0.00662699722586714	WNT7B/SOX8/AQP1/LIF/SLC22A6/WWTR1/CALB1/HES5	8
GO:0002720	positive regulation of cytokine production involved in immune response	18/1875	81/18870	0.000839073814846595	0.00884601338504012	0.00664880128138676	TNFRSF14/GATA3/CD74/TICAM2/SLAMF1/MYD88/TRIM6/SPON2/CARD9/IL18/SASH3/SCIMP/CD226/CLEC7A/LILRB1/RSAD2/F2RL1/IL6	18
GO:0044344	cellular response to fibroblast growth factor stimulus	23/1875	115/18870	0.000842381483851931	0.00886446910826071	0.00666267289008289	GALNT3/NOG/IQGAP1/FAM20C/FLRT1/GATA3/SPRY1/FGFRL1/SULF2/SHCBP1/POSTN/CCL5/COL1A1/CD44/FGF9/SPRY4/NGFR/ZFP36/CCL2/FGFR3/FGF17/SULF1/NDNF	23
GO:0048638	regulation of developmental growth	51/1875	328/18870	0.000848637575255774	0.00891382604415336	0.00669977033096664	SEMA4G/MAPT/NOG/PLCB1/MAP2/AKAP6/SEMA6B/TNR/RIMS2/SLIT1/DSCAM/LATS2/GDF15/SOCS2/UNC13A/DUSP10/BASP1/L1CAM/FGF13/PLAC8/SPP1/IL7/MYOD1/STAT5A/NKX2-5/CPNE5/RUNX1/RTN4R/DLL1/GPR21/SASH3/ATP8A2/WT1/GDF5/FGF9/RIMS1/GLI1/OLFM1/SYT4/STC2/SEMA3D/MYH6/SEMA3A/DCC/HOPX/FGFR3/PI16/FSTL4/SEMA3E/CPNE9/SYT1	51
GO:0071222	cellular response to lipopolysaccharide	38/1875	226/18870	0.000868645543570928	0.00909699571132951	0.00683744350246461	CARD16/VIM/LTF/PTPN22/GBP5/PDCD1LG2/PRKCE/CXCL10/CASP1/GFI1/TICAM2/SERPINE1/MYD88/CXCL9/CXCL11/CD6/CCR5/TSPO/CD80/SPON2/GBP3/LILRA2/SCIMP/SPI1/TLR2/KMO/CD180/HAVCR2/LY96/KLRK1/LILRB1/MMP9/GBP2/MRC1/IL6/ZFP36/CCL2/OPRK1	38
GO:0001890	placenta development	28/1875	151/18870	0.000870869956556224	0.00909699571132951	0.00683744350246461	WNT7B/CASP8/ANG/VDR/ASCL2/SPP1/E2F7/LIF/EOMES/SNAI1/SOCS3/FOSL1/SPINT1/ETV2/CEBPA/CYP27B1/TPPP3/E2F8/MME/STC2/ADM/ST14/LHX3/KRT8/GJB2/STC1/RSPO3/CCN1	28
GO:0071322	cellular response to carbohydrate stimulus	28/1875	151/18870	0.000870869956556224	0.00909699571132951	0.00683744350246461	PLCB1/ABCC8/KCNB1/BRSK2/PRKCE/ADCY5/CALCRL/FBP1/COLEC12/NCF1/HLA-DRB1/GATA4/NEUROD1/NOX4/GPR27/UCP2/SERPINF1/ICAM1/TREM2/PDE8B/CLEC7A/PRKCB/SOX4/PTPRN/OPRK1/VSNL1/NPTX1/GJB6	28
GO:0033690	positive regulation of osteoblast proliferation	6/1875	13/18870	0.000884314559670922	0.00918686640183679	0.00690499171160641	BMP2/SOX8/LTF/CTHRC1/ITGB3/CCN1	6
GO:0045956	positive regulation of calcium ion-dependent exocytosis	6/1875	13/18870	0.000884314559670922	0.00918686640183679	0.00690499171160641	KCNB1/CDK5R2/STXBP1/SYT4/SYT10/SYT1	6
GO:0070486	leukocyte aggregation	6/1875	13/18870	0.000884314559670922	0.00918686640183679	0.00690499171160641	MSN/RAC2/ZAP70/CD44/S100A9/S100A8	6
GO:0061045	negative regulation of wound healing	17/1875	75/18870	0.00091374495810011	0.00944976173307196	0.00710258793253719	ANXA2/SERPING1/PLAU/PLAT/CD109/PDGFA/PLAUR/SERPINE1/CEACAM1/PROC/FAP/ALOX5/PDGFRA/ADAMTS18/AJAP1/TFPI/MMRN1	17
GO:0043370	regulation of CD4-positive, alpha-beta T cell differentiation	14/1875	56/18870	0.000915225845369066	0.00944976173307196	0.00710258793253719	ANXA1/SOCS1/GATA3/IL2RG/ASCL2/HLA-DRA/HLA-DRB1/BATF/RUNX1/CD80/IL18/SASH3/RUNX3/JAK3	14
GO:1903539	protein localization to postsynaptic membrane	12/1875	44/18870	0.000915798750908682	0.00944976173307196	0.00710258793253719	CACNG2/STX1B/GRIP1/LHFPL4/CPLX1/ARHGAP44/NETO1/SNAP25/GRIP2/CACNG3/C1QL3/NPTX1	12
