geneID	logFC	AveExpr	t	P.Value	adj.P.Val	B	DISEASE	Approved.symbol	status
2899	5.00633188609298	5.70401572968103	16.4490702464445	2.7131036524898e-25	1.52171796087893e-23	47.227468797886	KIRC	GRIK3	Up
2899	1.52622534855185	3.95802341452525	5.55934147872781	7.39951845326839e-07	2.23996827384057e-06	5.17832354701734	THCA	GRIK3	Up
2899	-3.85284396604424	5.39851386703064	-10.9939610707194	1.44752507076844e-10	1.14553884554537e-08	14.336852059182	COAD	GRIK3	Down
2900	-3.03274446388598	3.65729678795317	-17.1894815104531	2.19514232139429e-24	2.07976668628768e-22	45.2588225200112	LUAD	GRIK4	Down
2900	-2.73294160330554	5.60844063636542	-9.19967142379893	6.99128869044583e-13	6.44720693017026e-12	18.9258766678756	THCA	GRIK4	Down
2900	-3.42580078108288	3.91334425558111	-11.5968050510091	1.23550279491396e-15	9.94161722644303e-15	25.0873947022191	LUSC	GRIK4	Down
2901	-2.6169818806033	5.3532704914817	-4.02764420400706	0.000640119944497311	0.0029806691453667	-0.689835460701891	BLCA	GRIK5	Down
2901	-1.82005597774767	4.66829276549242	-10.5281860253237	3.31172450800046e-18	2.00516734088971e-17	30.5906839463629	BRCA	GRIK5	Down
2901	-1.90875029819999	7.71752079516792	-2.71465677091651	0.0116792318377393	0.0203490830030506	-4.048700218858	KICH	GRIK5	Down
2901	-2.77811355285438	4.96144190482266	-4.22629564873224	0.00141974422597186	0.0149661386661794	-0.970874753054857	ESCA	GRIK5	Down
2901	-3.38670563309651	5.03820194507501	-7.66572884646885	9.64789517499325e-08	1.36167881764623e-06	7.81698795410528	COAD	GRIK5	Down
2901	-5.53980340398711	5.62446688852344	-18.1382056381339	1.23592512308522e-27	1.29975415082351e-25	52.6002154744177	KIRC	GRIK5	Down
2901	-3.39833327593365	6.21359783997071	-6.36761034088787	4.54430615441205e-06	5.24811529820781e-05	4.06614260509671	UCEC	GRIK5	Down
